X_Goal,Y_Goal,X_Pos,Y_Pos
2,0,1.97908,-0.596325
2,0,1.98354,-0.590253
2,0,1.98792,-0.58413
2,0,1.99224,-0.577957
2,0,1.99607,-0.572311
2,0,1.99994,-0.566441
2,0,2.00372,-0.560514
2,0,2.00756,-0.554385
2,0,2.01107,-0.548653
2,0,2.01463,-0.542724
2,0,2.01814,-0.536761
2,0,2.02161,-0.530746
2,0,2.02501,-0.524696
2,0,2.0281,-0.519084
2,0,2.03126,-0.513252
2,0,2.03441,-0.507309
2,0,2.03754,-0.501356
2,0,2.0405,-0.495661
2,0,2.04339,-0.489937
2,0,2.04626,-0.484112
2,0,2.04907,-0.478258
2,0,2.05166,-0.472714
2,0,2.05424,-0.467075
2,0,2.05677,-0.461407
2,0,2.05928,-0.455648
2,0,2.06161,-0.450208
2,0,2.06391,-0.444672
2,0,2.06619,-0.439042
2,0,2.06841,-0.433391
2,0,2.07059,-0.42772
2,0,2.07251,-0.422566
2,0,2.07447,-0.417256
2,0,2.07639,-0.411932
2,0,2.07831,-0.406439
2,0,2.08009,-0.401178
2,0,2.08183,-0.3959
2,0,2.08354,-0.390539
2,0,2.08521,-0.385165
2,0,2.08676,-0.379997
2,0,2.08825,-0.374845
2,0,2.08969,-0.369679
2,0,2.09109,-0.364477
2,0,2.09245,-0.359264
2,0,2.09374,-0.354157
2,0,2.09499,-0.349162
2,0,2.09625,-0.344167
2,0,2.09748,-0.339183
2,0,2.09866,-0.334168
2,0,2.0998,-0.329141
2,0,2.10081,-0.324479
2,0,2.10179,-0.319789
2,0,2.10274,-0.314972
2,0,2.10363,-0.310126
2,0,2.10443,-0.305509
2,0,2.1052,-0.300866
2,0,2.10574,-0.297378
2,0,2.10621,-0.294228
2,0,2.10677,-0.290219
2,0,2.10738,-0.285629
2,0,2.108,-0.280962
2,0,2.10857,-0.27658
2,0,2.10909,-0.272198
2,0,2.10958,-0.267715
2,0,2.11002,-0.263228
2,0,2.11043,-0.258736
2,0,2.11075,-0.254655
2,0,2.11103,-0.250481
2,0,2.11127,-0.246262
2,0,2.11148,-0.241951
2,0,2.11163,-0.238033
2,0,2.11176,-0.234022
2,0,2.11186,-0.230012
2,0,2.11193,-0.22598
2,0,2.11202,-0.221833
2,0,2.11208,-0.217877
2,0,2.11212,-0.213938
2,0,2.11211,-0.209999
2,0,2.11209,-0.207198
2,0,2.11204,-0.204643
2,0,2.11195,-0.201242
2,0,2.11179,-0.197364
2,0,2.11157,-0.193489
2,0,2.11131,-0.189829
2,0,2.11103,-0.186181
2,0,2.11082,-0.183677
2,0,2.11054,-0.180697
2,0,2.1102,-0.177134
2,0,2.10985,-0.173586
2,0,2.10947,-0.170034
2,0,2.10917,-0.167418
2,0,2.10884,-0.164798
2,0,2.10849,-0.16218
2,0,2.10803,-0.159032
2,0,2.10748,-0.155577
2,0,2.1069,-0.152224
2,0,2.10629,-0.148906
2,0,2.10584,-0.146514
2,0,2.10537,-0.144155
2,0,2.10489,-0.141801
2,0,2.1043,-0.139016
2,0,2.10362,-0.135747
2,0,2.10293,-0.132492
2,0,2.10224,-0.129373
2,0,2.10173,-0.12713
2,0,2.10119,-0.124894
2,0,2.10043,-0.121823
2,0,2.09964,-0.118759
2,0,2.09882,-0.115702
2,0,2.09804,-0.112854
2,0,2.09723,-0.110013
2,0,2.09663,-0.107962
2,0,2.09617,-0.106413
2,0,2.0957,-0.104867
2,0,2.09492,-0.102364
2,0,2.09402,-0.099536
2,0,2.09333,-0.0974442
2,0,2.09262,-0.0953601
2,0,2.09189,-0.0932833
2,0,2.09091,-0.0905935
2,0,2.08991,-0.087911
2,0,2.08889,-0.0852373
2,0,2.08792,-0.0827534
2,0,2.08693,-0.0802779
2,0,2.08627,-0.0786719
2,0,2.08571,-0.0773502
2,0,2.0847,-0.0749989
2,0,2.08362,-0.0725283
2,0,2.08256,-0.0701564
2,0,2.08148,-0.067793
2,0,2.08068,-0.0660943
2,0,2.07986,-0.0643659
2,0,2.07877,-0.0621425
2,0,2.07761,-0.0598565
2,0,2.07651,-0.0577482
2,0,2.07536,-0.055571
2,0,2.07419,-0.0534051
2,0,2.0736,-0.0523345
2,0,2.07333,-0.0518515
2,0,2.07333,-0.0518509
2,0,2.07333,-0.051851
2,0,2.07333,-0.0518517
2,0,2.07333,-0.0518525
2,0,2.07333,-0.0518531
2,0,2.07333,-0.0518535
2,0,2.07333,-0.0518535
2,0,2.07333,-0.0518532
2,0,2.07333,-0.0518528
2,0,2.07333,-0.0518524
2,0,2.07333,-0.0518522
2,0,2.07333,-0.0518522
2,0,2.07333,-0.0518524
2,0,2.07333,-0.0518526
2,0,2.07333,-0.0518527
2,0,2.07333,-0.0518529
2,0,2.07333,-0.051853
2,0,2.07333,-0.051853
2,0,2.07333,-0.0518528
2,0,2.07333,-0.0518527
2,0,2.07333,-0.0518527
2,0,2.07333,-0.0518527
2,0,2.07333,-0.0518527
2,0,2.07333,-0.0518527
2,0,2.07333,-0.0518528
2,0,2.07333,-0.0518527
2,0,2.07333,-0.0518527
2,0,2.07333,-0.0518527
2,0,2.07333,-0.0518527
2,0,2.07333,-0.0518527
2,0,2.07333,-0.0518527
2,0,2.07333,-0.0518528
2,0,2.07333,-0.0518528
2,0,2.07333,-0.0518529
2,0,2.07333,-0.0518529
2,0,2.07333,-0.0518529
2,0,2.07333,-0.0518527
2,0,2.07333,-0.0518526
2,0,2.07333,-0.0518527
2,0,2.07333,-0.0518528
2,0,2.07333,-0.0518529
2,0,2.07333,-0.0518529
2,0,2.07333,-0.0518529
2,0,2.07333,-0.0518529
2,0,2.07333,-0.0518529
2,0,2.07333,-0.0518529
2,0,2.07333,-0.0518529
2,0,2.07333,-0.0518529
2,0,2.07333,-0.051853
2,0,2.07333,-0.0518529
2,0,2.07333,-0.0518529
2,0,2.07333,-0.0518528
2,0,2.07333,-0.0518528
2,0,2.07333,-0.0518528
2,0,2.07333,-0.0518529
2,0,2.07333,-0.051853
2,0,2.07333,-0.0518531
2,0,2.07333,-0.051853
2,0,2.07333,-0.051853
2,0,2.07333,-0.0518529
2,0,2.07333,-0.0518529
2,0,2.07333,-0.0518529
2,0,2.07333,-0.051853
2,0,2.07333,-0.0518531
2,0,2.07333,-0.0518531
2,0,2.07333,-0.051853
2,0,2.07333,-0.051853
2,0,2.07333,-0.051853
2,0,2.07333,-0.051853
2,0,2.07333,-0.051853
2,0,2.07333,-0.051853
2,0,2.07333,-0.051853
2,0,2.07333,-0.051853
2,0,2.07333,-0.0518531
2,0,2.07333,-0.051853
2,0,2.07333,-0.051853
2,0,2.07333,-0.0518531
2,0,2.07333,-0.0518531
2,0,2.07333,-0.051853
2,0,2.07333,-0.051853
2,0,2.07333,-0.0518531
2,0,2.07333,-0.0518531
2,0,2.07333,-0.0518531
2,0,2.07333,-0.0518531
2,0,2.07333,-0.051853
2,0,2.07333,-0.051853
2,0,2.07333,-0.0518529
2,0,2.07333,-0.0518529
2,0,2.07333,-0.051853
2,0,2.07333,-0.0518531
2,0,2.07333,-0.0518532
2,0,2.07333,-0.0518532
2,0,2.07333,-0.0518532
2,0,2.07333,-0.0518532
2,0,2.07333,-0.0518532
2,0,2.07333,-0.0518531
2,0,2.07333,-0.0518531
2,0,2.07333,-0.0518531
2,0,2.07333,-0.0518531
2,0,2.07333,-0.051853
2,0,2.07333,-0.051853
2,0,2.07333,-0.0518531
2,0,2.07333,-0.0518532
